"Serotype","r","delta","phi_1","A_1","A_2","C1","B","C2","Gc0","Gs0","prim_bite","sec_bite"
"DENV1",1.29414,3.33896,0.110526,0.942797,4.83775,1.9351,0.471399,0.942797,0.071423,0.0833912,-5.18133,-4.61825
"DENV1",1.19751,3.16845,0.109454,0.96755,4.95002,1.98001,0.483775,0.96755,0.10775,0.103005,-5.84959,-5.1588
"DENV1",1.30486,3.18924,0.10898,0.831376,4.83775,1.9351,0.415688,0.831376,0.05,0.0724334,-4.60238,-5.36848
"DENV1",1.28672,3.03502,0.0910369,0.96755,4.50375,1.9351,0.399279,0.798558,0.0687301,0.0906989,-5.99663,-5.48022
"DENV1",1.33236,3.23361,0.109384,0.82257,4.83775,1.9351,0.411285,0.82257,0.0741902,0.0923162,-5.82921,-5.10167
"DENV1",1.22675,3.06959,0.10894,0.857142,4.83775,1.9351,0.428571,0.857142,0.05,0.0684893,-4.85703,-5.97818
"DENV1",1.16434,3.131,0.103716,0.967551,5.05514,2.02206,0.483775,0.96755,0.123483,0.114574,-5.76339,-5.35776
"DENV1",1.20391,3.0576,0.122586,0.96755,5.14368,2.05747,0.483775,0.96755,0.0961054,0.0850227,-5.95372,-5.19486
"DENV1",1.18137,3.02988,0.120548,0.96755,5.08848,2.03539,0.483775,0.96755,0.05,0.0578801,-5.10053,-5.70241
"DENV1",1.19086,3.11021,0.100638,0.96755,4.59045,1.9351,0.459042,0.918084,0.344248,0.25,-5.75232,-5.41223
"DENV1",1.26195,3.22037,0.115753,0.934134,4.83775,1.9351,0.467067,0.934134,0.05,0.0672986,-4.95909,-4.96303
"DENV1",1.16518,3.09713,0.110448,0.961225,4.83775,1.9351,0.480613,0.961225,0.05,0.0640797,-5.49028,-5.46553
"DENV2",1.60238,3.44125,0.0882755,0.808231,3.34201,0.948742,0.237186,0.717596,0.68721,0.211267,-4.5297,-4.85609
"DENV2",1.3146,3.01482,0.133804,0.947078,4.22719,1.89416,0.430243,0.845439,0.05,0.0545819,-5.29963,-4.4851
"DENV2",1.21415,2.87454,0.123951,0.836131,3.73991,1.49065,0.373267,0.745405,0.521729,0.235238,-3.8463,-5.14695
"DENV2",1.30669,3.85858,0.0705205,0.918084,4.2272,1.83617,0.422719,0.845439,0.32896,0.189212,-5.83448,-4.59849
"DENV2",1.25578,3.91076,0.0623515,0.899882,4.71338,1.88438,0.422721,0.84674,0.463586,0.218769,-5.91735,-5.08744
"DENV2",1.03892,2.73167,0.147475,0.858093,4.22719,1.69088,0.439655,0.907758,0.979151,0.0751703,-4.38361,-5.58557
"DENV2",1.26353,3.11334,0.139516,0.845439,3.96167,1.58467,0.422719,0.845439,0.20508,0.187736,-4.54072,-4.309
"DENV2",1.19701,2.9506,0.114824,0.845439,4.16235,1.69088,0.400462,0.800924,0.355609,0.25,-5.90509,-5.65069
"DENV2",1.17729,2.96398,0.137103,0.845439,3.94981,1.57993,0.422719,0.845439,0.19269,0.180947,-6.05793,-4.81469
"DENV2",1.20409,2.98245,0.142078,0.845439,4.01477,1.60591,0.422719,0.845439,0.166792,0.16144,-5.78082,-4.64889
"DENV2",1.28148,2.88695,0.157091,0.930542,4.63865,1.86102,0.423925,0.845449,0.0940055,0.084068,-5.66596,-4.81394
"DENV2",1.25117,3.05618,0.144694,0.845439,4.01791,1.60717,0.422719,0.845439,0.284577,0.22189,-5.3721,-4.35104
"DENV2",1.19366,3.01921,0.106088,0.845436,3.01251,1.25425,0.349855,0.845436,0.498686,0.213888,-4.73553,-5.20335
"DENV2",1.26554,3.0484,0.083612,0.845438,2.5246,1.00907,0.303323,0.719316,0.63283,0.164132,-5.07445,-5.34149
"DENV2",1.19513,2.73713,0.155077,0.923867,4.22719,1.84773,0.422719,0.845439,0.231086,0.182502,-5.68407,-5.03256
"DENV2",1.11437,2.9785,0.121721,0.845439,3.49663,1.39865,0.422719,0.845439,0.467299,0.229875,-4.77642,-5.04662
"DENV2",1.21549,3.00739,0.137407,0.845438,4.1339,1.65349,0.420779,0.845439,0.198881,0.177933,-6.02651,-4.79321
"DENV2",1.36598,3.14015,0.12777,0.661416,4.22719,1.69088,0.330708,0.661416,0.05,0.0632635,-5.31749,-5.35894
"DENV2",1.61684,3.23767,0.123149,0.653463,4.2268,1.69083,0.280141,0.481489,0.0872086,0.123293,-4.80285,-5.57994
"DENV2",1.3832,3.23122,0.139732,0.796149,4.22719,1.69088,0.398075,0.796149,0.05,0.0634769,-4.51591,-4.20292
"DENV2",1.2045,3.24363,0.0877803,0.716093,2.60954,1.04381,0.357833,0.656342,0.682955,0.172076,-4.05606,-4.85506
"DENV2",1.30073,4.06313,0.0561054,0.770859,4.0929,1.68367,0.38543,0.771075,0.926586,0.178311,-5.95039,-4.98827
"DENV2",1.18659,3.01608,0.134386,0.845439,3.75787,1.50315,0.422719,0.845439,0.582689,0.201554,-4.26127,-4.62926
"DENV2",1.2668,3.50874,0.0902232,0.845439,4.78814,1.91526,0.422719,0.845439,0.153022,0.12509,-5.8424,-4.28969
"DENV2",1.23483,3.09078,0.13525,0.845439,3.88601,1.55441,0.422719,0.845439,0.219663,0.195637,-5.61952,-4.45856
"DENV2",1.21969,3.98522,0.0587832,0.845439,4.4258,1.77032,0.422719,0.845439,0.534264,0.227421,-5.20863,-5.38536
"DENV2",1.22833,2.87877,0.121531,0.8454,3.41638,1.44608,0.341638,0.816806,0.390036,0.249977,-4.20989,-5.17544
"DENV2",1.08247,2.71689,0.15823,0.898234,4.22719,1.69088,0.449117,0.898234,0.0666241,0.061813,-5.85622,-5.0532
"DENV2",1.34991,3.07713,0.165523,0.845442,4.72845,1.89138,0.422722,0.845441,0.0607158,0.0550419,-4.94704,-4.48347
"DENV2",1.49672,3.35235,0.115494,0.627784,4.22719,1.69088,0.313892,0.627784,0.05,0.0730567,-4.85833,-5.26067
"DENV2",1.30388,3.27827,0.114475,0.499547,3.51561,1.48605,0.32292,0.510078,0.0500938,0.0931265,-4.43128,-5.08594
"DENV2",1.90126,3.62358,0.12598,0.568421,4.22531,1.69085,0.234369,0.468749,0.0801965,0.107982,-4.47712,-5.20432
"DENV2",1.2133,2.8533,0.147174,0.905083,4.765,1.81642,0.422721,0.845439,0.063122,0.0560119,-4.78333,-5.22313
"DENV2",1.24585,4.16086,0.0541765,0.835396,4.22719,1.69087,0.417755,0.835537,0.64456,0.215824,-5.79124,-5.48262
"DENV2",1.33083,3.36263,0.115618,0.852792,4.22725,1.69088,0.426274,0.846172,0.0688244,0.0798111,-5.20619,-4.34098
"DENV2",1.24868,3.24202,0.104057,0.845025,3.1199,1.24796,0.391827,0.784908,0.24865,0.217682,-5.58985,-4.56712
"DENV2",1.13645,2.79292,0.149239,0.845439,4.50147,1.80059,0.422719,0.845439,0.0671891,0.0589447,-5.74265,-5.50521
"DENV2",1.17179,2.94502,0.124954,0.742749,3.792,1.4855,0.371374,0.74714,0.05,0.057999,-5.4604,-5.27993
"DENV2",1.18583,2.97976,0.139016,0.845439,3.84881,1.53952,0.422719,0.845439,0.139215,0.143205,-6.22497,-4.63834
"DENV2",1.2366,3.03884,0.16117,0.955258,4.22719,1.74715,0.477629,0.955259,0.05,0.0519771,-5.06796,-4.07296
"DENV2",1.16318,2.9632,0.140324,0.908037,4.22719,1.69088,0.454019,0.908037,0.178429,0.152265,-5.70457,-4.86878
"DENV2",1.27582,3.03267,0.149265,0.857816,4.26848,1.71554,0.422937,0.84597,0.660146,0.18988,-4.19058,-4.40891
"DENV2",1.18636,3.26439,0.0928379,0.845439,4.89618,1.95847,0.422719,0.845439,0.146098,0.120929,-5.51239,-4.55654
"DENV2",1.20076,2.85032,0.143822,0.88063,4.57046,1.86969,0.42272,0.846547,0.05713,0.0500011,-4.78744,-5.31911
"DENV2",1.2176,3.01167,0.139035,0.825054,4.12529,1.65011,0.412527,0.845438,0.0500384,0.0578002,-5.46688,-4.80042
"DENV2",1.74688,3.97285,0.0736109,0.716343,2.9348,1.35284,0.279258,0.540026,0.603077,0.249988,-5.01713,-4.14909
"DENV2",1.28342,3.38336,0.0971568,0.722007,4.73539,1.89416,0.361004,0.722007,0.108936,0.0838723,-5.79237,-4.67653
"DENV2",1.40239,3.9878,0.0785016,0.72201,3.72653,1.49041,0.361004,0.722351,0.541417,0.21232,-4.19694,-5.0498
"DENV2",1.2967,3.80182,0.0819936,0.918026,3.6101,1.83326,0.459017,0.722017,0.205602,0.129579,-5.02737,-5.00201
"DENV2",1.1784,3.8527,0.0794636,0.72201,3.61004,1.88535,0.463172,0.722007,0.298926,0.176603,-5.07567,-5.28708
"DENV2",1.26036,3.83216,0.116724,0.722007,4.5388,1.81552,0.45388,0.884064,1,0.121761,-4.42031,-4.75647
"DENV2",1.36152,3.7729,0.0932396,0.776944,3.79793,1.58463,0.396167,0.742252,0.194504,0.149335,-4.41566,-4.84502
"DENV2",1.43015,3.27381,0.1568,0.722007,4.00462,1.60148,0.361004,0.722007,0.0675179,0.0621391,-5.34015,-5.20528
"DENV2",1.43932,3.7932,0.0970132,0.722007,3.94981,1.57993,0.361004,0.722007,0.198442,0.155053,-5.40758,-4.51207
"DENV2",1.41517,3.7153,0.0986966,0.722007,4.01477,1.60591,0.361004,0.722007,0.183931,0.146872,-5.35296,-4.52168
"DENV2",1.37069,3.4759,0.107416,0.722007,4.65273,1.86109,0.361004,0.722007,0.161779,0.122453,-5.87047,-4.25554
"DENV2",1.36733,4.03607,0.0846564,0.722007,4.01791,1.60717,0.401791,0.722008,0.0588807,0.0684281,-5.27619,-4.69785
"DENV2",1.53735,4.02756,0.0795166,0.667653,3.41845,1.44256,0.328574,0.633872,0.540127,0.249996,-4.80639,-4.46569
"DENV2",1.52437,4.16744,0.0818474,0.642043,3.15711,1.33532,0.350014,0.622337,0.595795,0.249998,-4.85389,-4.27483
"DENV2",1.64866,3.20716,0.181577,0.923867,4.58129,1.84772,0.361004,0.722073,0.152191,0.115636,-4.54897,-4.73604
"DENV2",1.55284,4.06868,0.0939561,0.699336,3.61004,1.44401,0.349666,0.69938,0.433319,0.224477,-4.73812,-4.22276
"DENV2",1.48251,3.81848,0.101321,0.722007,4.1337,1.65348,0.361004,0.722007,0.199792,0.151564,-5.32634,-4.31219
"DENV2",1.45073,3.38511,0.128994,0.661416,3.61004,1.44401,0.330708,0.661416,0.05,0.0675316,-4.69095,-5.47571
"DENV2",1.52638,3.84558,0.0643702,0.653896,3.1411,1.44399,0.282756,0.594481,0.823024,0.195421,-4.59119,-5.19777
"DENV2",1.4866,3.84163,0.102659,0.722007,3.98074,1.5923,0.361004,0.722007,0.195783,0.152098,-5.27031,-4.18741
"DENV2",1.44423,4.12127,0.069109,0.521953,3.61004,1.44401,0.316345,0.573342,0.882793,0.222231,-4.37952,-4.6995
"DENV2",1.50275,3.97516,0.0955281,0.722012,3.8543,1.54166,0.361451,0.722009,0.444865,0.21588,-5.55466,-4.34281
"DENV2",1.4583,3.9162,0.0904656,0.744037,3.75657,1.49754,0.361004,0.730871,0.674888,0.189309,-4.33693,-4.67454
"DENV2",1.40845,3.58103,0.103265,0.722009,4.78814,1.91524,0.361062,0.72208,0.162474,0.119599,-5.07982,-4.42306
"DENV2",1.37984,4.05766,0.0844796,0.754172,3.88315,1.50875,0.388601,0.777203,0.111978,0.102042,-5.38112,-4.98752
"DENV2",1.3605,3.7177,0.0684853,0.885148,3.61005,1.77032,0.361004,0.722007,0.369848,0.180984,-4.82431,-5.57468
"DENV2",1.49122,3.9605,0.0874748,0.716673,3.41639,1.44372,0.353214,0.684476,0.307062,0.210611,-4.24743,-4.52271
"DENV2",1.2906,3.24488,0.113408,0.722007,4.49115,1.79647,0.361004,0.722007,0.176411,0.145431,-5.55392,-4.19038
"DENV2",1.55876,3.35466,0.174213,0.722007,4.72845,1.89138,0.361004,0.722007,0.068124,0.05,-4.54912,-5.33639
"DENV2",1.41698,3.30375,0.128542,0.627784,3.61004,1.44401,0.313892,0.627784,0.05,0.0647701,-4.40941,-5.84069
"DENV2",1.6482,4.48401,0.059855,0.467345,3.61004,1.05051,0.275822,0.468992,0.05,0.0987494,-5.08371,-4.55081
"DENV2",1.96387,3.9998,0.126676,0.468731,3.61004,1.43192,0.234366,0.468734,0.0690804,0.095128,-4.61301,-5.03674
"DENV2",1.24817,3.30693,0.0949783,0.722007,4.765,1.906,0.361004,0.722007,0.170868,0.13116,-5.2024,-5.16613
"DENV2",1.44884,3.85555,0.087546,0.835388,3.61006,1.67053,0.380865,0.724521,0.299888,0.172853,-5.15827,-4.5727
"DENV2",1.31324,3.54514,0.0909474,0.722007,4.27349,1.70939,0.361004,0.722007,0.124352,0.104257,-5.68716,-5.0155
"DENV2",1.43458,3.98911,0.0757412,0.71423,3.33444,1.38494,0.356261,0.657169,0.399954,0.235473,-4.50261,-4.87986
"DENV2",1.23024,3.17267,0.106672,0.722007,4.50147,1.80059,0.361004,0.722007,0.154105,0.127935,-6.11919,-4.48481
"DENV2",1.36047,3.67871,0.094094,0.722013,3.71373,1.4855,0.361004,0.722008,0.165725,0.141064,-5.70458,-4.78484
"DENV2",1.42422,3.7873,0.0958256,0.722007,3.84881,1.53952,0.361004,0.722007,0.191124,0.152431,-5.34886,-4.56017
"DENV2",1.37651,3.5252,0.101604,0.722007,4.77629,1.91052,0.361004,0.722007,0.170418,0.12591,-5.4024,-4.53542
"DENV2",1.29262,3.80832,0.111667,0.722014,4.54019,1.81606,0.453792,0.793421,0.110016,0.0893524,-4.77346,-4.50668
"DENV2",1.48252,3.76355,0.0886585,0.857818,4.28909,1.71564,0.361004,0.722007,0.575998,0.205558,-5.43079,-4.59558
"DENV2",1.23075,3.30549,0.0905641,0.722007,4.89618,1.95847,0.361004,0.722007,0.165541,0.124998,-5.35981,-5.29473
"DENV2",1.21176,3.23976,0.0921992,0.722007,4.90814,1.96325,0.361004,0.722007,0.151537,0.114901,-5.49181,-5.39453
"DENV2",1.39436,3.61944,0.101403,0.722007,4.12527,1.65011,0.361004,0.722007,0.150106,0.125397,-5.37678,-4.60967
"DENV2",1.74531,4.08841,0.05,0.715036,2.42179,1.01604,0.250504,0.585407,0.812964,0.154895,-4.92322,-5.65874
"DENV2",1.33711,3.43041,0.114746,0.913771,4.73539,1.89416,0.456885,0.91377,0.0899287,0.0901281,-5.7038,-4.9619
"DENV2",1.72734,3.68686,0.13906,0.745325,4.56878,1.82754,0.372662,0.745342,0.189136,0.210608,-5.87741,-4.35318
"DENV2",1.36156,3.35239,0.132463,0.916309,4.58095,1.8278,0.457725,0.918072,0.267834,0.204808,-4.92784,-5.25542
"DENV2",1.45279,3.5993,0.133727,0.942673,4.56885,1.88421,0.471337,0.942674,0.162453,0.136326,-4.82961,-4.65737
"DENV2",1.53233,3.48057,0.159609,0.90776,4.56885,1.82754,0.45388,0.90776,0.0500001,0.0653365,-5.23357,-4.77618
"DENV2",1.32911,3.69296,0.093232,0.792335,4.30705,1.58467,0.396167,0.91377,0.05,0.0755774,-4.67444,-5.84297
"DENV2",1.58925,3.58586,0.131988,0.858807,4.56885,1.69539,0.400483,0.814907,0.120763,0.128539,-5.83744,-4.48186
"DENV2",1.54339,3.72007,0.115809,0.833174,4.56883,1.57998,0.404181,0.805275,0.177709,0.170636,-5.55532,-4.57348
"DENV2",1.39185,3.51243,0.114546,0.802957,4.56883,1.60591,0.401725,0.859806,0.0500025,0.0722423,-4.69089,-5.5065
"DENV2",1.38491,3.40003,0.136525,0.930546,4.56885,1.82754,0.465273,0.930546,0.0885092,0.0900351,-5.22914,-4.97715
"DENV2",1.3475,3.39223,0.112702,0.913759,4.01818,1.6072,0.414305,0.91377,0.323511,0.223189,-5.62735,-5.51451
"DENV2",1.31233,3.66646,0.0651097,0.749988,3.95193,1.82754,0.375248,0.731045,0.999994,0.207033,-4.89998,-5.83891
"DENV2",1.51369,3.77154,0.0780614,0.739078,3.49473,1.82703,0.3466,0.730701,0.999999,0.195629,-4.76597,-4.92425
"DENV2",1.48521,3.49985,0.146508,0.91377,4.61934,1.84773,0.456885,0.913771,0.182572,0.154445,-5.09904,-4.49586
"DENV2",1.47927,3.68813,0.0751548,0.842124,4.13721,1.82753,0.349674,0.776184,0.995167,0.180281,-4.3709,-5.30791
"DENV2",1.43587,3.72427,0.101197,0.826745,4.14489,1.82754,0.429924,0.826741,0.229915,0.191407,-5.7008,-4.75566
"DENV2",1.73861,3.64702,0.123534,0.661416,4.56885,1.82754,0.330708,0.661416,0.05,0.0842986,-4.44682,-5.47442
"DENV2",1.38695,3.7375,0.0707999,0.694103,3.11127,1.73723,0.362852,0.707954,1,0.16587,-4.40654,-5.35693
"DENV2",1.43434,3.83363,0.0856685,0.796152,4.56885,1.71394,0.398075,0.803949,0.343065,0.249954,-5.93417,-5.08425
"DENV2",1.31738,3.7599,0.0775426,0.607395,2.73227,1.82754,0.374803,0.752679,0.999977,0.141316,-4.27095,-5.30666
"DENV2",1.57971,3.76212,0.102994,0.913769,4.35199,1.77809,0.38543,0.852721,0.489945,0.25,-5.9378,-4.56759
"DENV2",1.35916,3.75596,0.0918476,0.751574,3.88286,1.82754,0.410077,0.863216,1,0.154245,-4.13139,-5.22074
"DENV2",1.30684,3.19426,0.13781,0.957628,4.56885,1.83915,0.478814,0.913782,0.0797004,0.0805936,-5.2051,-5.35119
"DENV2",1.40607,3.6617,0.110887,0.777203,4.56885,1.55441,0.388601,0.904195,0.05,0.0746508,-5.08728,-5.45842
"DENV2",1.29751,3.4559,0.108425,0.91377,4.4258,1.77032,0.456885,0.91377,0.0623112,0.0770627,-5.10277,-5.50859
"DENV2",1.39171,3.65856,0.101952,0.800038,4.34402,1.36655,0.427728,0.742488,0.0501445,0.0840902,-4.26002,-5.18505
"DENV2",1.29451,3.17215,0.133427,0.898234,4.56881,1.79647,0.449159,0.898464,0.134196,0.129329,-5.34366,-5.46971
"DENV2",1.40045,3.32388,0.14183,0.945689,4.56918,1.84958,0.460052,0.917724,0.0866302,0.0871165,-5.49233,-4.95053
"DENV2",1.3968,3.82617,0.067338,0.627803,3.60936,1.82406,0.350774,0.675283,0.999999,0.188582,-4.52557,-5.23611
"DENV2",1.41892,3.74424,0.0617616,0.830604,4.56875,1.48921,0.409285,0.537635,0.05,0.12553,-5.56652,-5.11438
"DENV2",1.96749,4.33531,0.083712,0.628898,4.56883,0.937461,0.294445,0.468767,0.0501181,0.105721,-4.89491,-4.29412
"DENV2",1.30548,3.08123,0.140895,0.953001,4.56886,1.906,0.456885,0.91377,0.0809794,0.0794981,-4.34324,-5.5792
"DENV2",1.36872,3.63411,0.1061,0.835392,4.56885,1.67078,0.417696,0.911004,0.05,0.0724542,-5.5976,-5.44139
"DENV2",1.29706,3.27879,0.124346,0.91377,4.27349,1.78494,0.456885,0.91377,0.0665557,0.0805335,-5.39698,-5.44718
"DENV2",1.58808,3.56051,0.0632905,0.91377,3.43332,1.82754,0.31199,0.62398,0.659396,0.25,-4.62692,-5.14375
"DENV2",1.3251,3.18694,0.139526,0.900294,4.56885,1.82754,0.450147,0.900294,0.0914705,0.0904001,-5.12738,-5.3546
"DENV2",1.39816,3.05302,0.113178,0.91377,3.71374,1.6336,0.371374,0.742749,0.0643671,0.0867836,-5.11301,-5.8491
"DENV2",1.56182,3.66579,0.12136,0.819307,4.56879,1.53955,0.400607,0.771392,0.17695,0.178436,-5.41814,-4.57347
"DENV2",1.35035,3.30883,0.136622,0.955258,4.56886,1.82755,0.465995,0.942992,0.0677643,0.0736897,-4.77423,-5.17275
"DENV2",1.38019,3.4504,0.126374,0.91377,4.54019,1.81608,0.456885,0.913754,0.0500001,0.0669625,-4.69501,-5.04825
"DENV2",1.39365,3.64241,0.100614,0.857818,4.56885,1.82754,0.428909,0.857818,0.998213,0.15987,-4.33514,-5.07048
"DENV2",1.24657,2.98255,0.143547,0.979236,4.57701,1.95847,0.487197,0.91377,0.066914,0.0666228,-4.58798,-5.64626
"DENV2",1.24466,3.02694,0.137171,0.981627,4.57719,1.96325,0.490804,0.914458,0.0751959,0.0743951,-4.83237,-5.2962
"DENV2",1.51341,3.40702,0.133763,0.913766,4.56885,1.6873,0.412527,0.825054,0.0782869,0.0926603,-4.74634,-4.84966
"DENV2",1.41895,3.80877,0.0787535,0.472959,2.37172,0.948645,0.230719,0.461434,0.472988,0.204422,-4.41773,-5.66309
"DENV2",1.464,3.93276,0.0652551,0.461432,4.73539,1.89416,0.230716,0.461432,0.184722,0.108881,-5.47126,-4.47752
"DENV2",1.63257,3.2643,0.0985912,0.740211,2.54526,1.4808,0.230719,0.464683,0.23838,0.128273,-4.61983,-5.51488
"DENV2",1.53712,3.15375,0.0777751,0.917823,3.21536,1.82923,0.230726,0.461445,0.236863,0.0978022,-5.04109,-5.02345
"DENV2",1.6315,3.08161,0.104024,0.865453,2.70542,1.81952,0.230736,0.461434,0.115216,0.0500006,-4.6602,-4.85898
"DENV2",1.38981,3.09659,0.147281,0.745781,3.01255,1.8155,0.32669,0.567461,0.374948,0.0994142,-4.78269,-4.8882
"DENV2",1.50341,3.47087,0.107948,0.527305,3.96135,1.58444,0.24111,0.461479,0.141743,0.102337,-5.25862,-4.81308
"DENV2",1.34619,3.59679,0.114846,0.493124,4.00462,1.4991,0.300687,0.493025,0.12146,0.0813582,-5.53074,-5.01956
"DENV2",1.4637,3.6544,0.122499,0.47575,3.94974,1.57962,0.280492,0.461444,0.156277,0.11156,-4.97428,-4.2419
"DENV2",1.54264,3.68158,0.117355,0.560789,4.01464,1.35147,0.249824,0.555584,0.136865,0.0908746,-4.57307,-5.00187
"DENV2",1.64981,3.53362,0.0937924,0.705971,4.55745,1.53233,0.23072,0.478226,0.168354,0.0904954,-5.28425,-4.47962
"DENV2",1.52938,3.60916,0.140822,0.623816,4.01789,1.46006,0.289821,0.581236,0.146817,0.0912021,-4.64896,-4.52195
"DENV2",1.76513,4.07215,0.114705,0.467532,3.01251,1.205,0.230716,0.461455,0.355708,0.210572,-3.9298,-4.05615
"DENV2",1.48982,3.80455,0.0887145,0.48302,2.51877,1.00906,0.231495,0.461445,0.30501,0.210073,-5.60297,-5.27417
"DENV2",1.56361,3.58369,0.13052,0.519619,4.6192,1.82187,0.262687,0.511455,0.22038,0.163864,-5.583,-4.49292
"DENV2",1.54138,3.62086,0.12861,0.548412,3.05919,1.39844,0.285275,0.464356,0.221261,0.15232,-4.74988,-4.40824
"DENV2",1.42127,3.59727,0.123991,0.508633,4.13367,1.62097,0.314646,0.461434,0.141556,0.0950938,-5.04219,-4.58215
"DENV2",1.71127,4.01663,0.0788232,0.492454,3.30696,1.32283,0.230716,0.461472,0.0509139,0.05,-4.65073,-5.46624
"DENV2",1.47369,3.8089,0.0921632,0.461441,2.40744,0.962976,0.230716,0.461432,0.05,0.058298,-4.42584,-5.52851
"DENV2",1.41846,3.59512,0.120613,0.557865,3.98061,1.33509,0.286449,0.520669,0.133225,0.0873322,-4.85468,-4.89976
"DENV2",1.51401,3.81962,0.091253,0.479062,2.60952,1.04381,0.230826,0.461459,0.431106,0.20603,-4.41022,-5.18772
"DENV2",1.89044,3.75226,0.131126,0.684765,3.85429,1.54172,0.250661,0.499525,0.280055,0.174215,-5.56806,-4.43139
"DENV2",1.5683,3.57597,0.127794,0.609737,3.39717,1.44391,0.296675,0.461558,0.270906,0.1553,-4.8549,-4.41627
"DENV2",1.24528,3.49674,0.102422,0.529056,4.78813,1.49497,0.326743,0.461656,0.100835,0.0500105,-4.84617,-5.08646
"DENV2",1.42726,3.60784,0.115357,0.469943,3.886,1.55294,0.270331,0.461435,0.150453,0.109374,-5.42855,-4.44161
"DENV2",1.55399,3.53719,0.0929081,0.567276,3.70451,1.69562,0.244686,0.462755,0.184057,0.121806,-5.29893,-5.10074
"DENV2",1.52271,3.61721,0.099261,0.505508,3.41626,1.36104,0.230718,0.464602,0.234044,0.192682,-5.20322,-4.94773
"DENV2",1.54138,3.38889,0.118483,0.594734,4.49096,1.7429,0.261046,0.461437,0.158962,0.108141,-5.01144,-4.68554
"DENV2",1.65514,3.08114,0.104304,0.945688,4.05995,1.89138,0.230716,0.461432,0.139001,0.0615939,-5.56585,-4.71272
"DENV2",1.6036,3.85821,0.0977576,0.466939,3.13892,1.25557,0.230716,0.461432,0.468605,0.223223,-4.27398,-5.09579
"DENV2",1.68089,3.89865,0.0743383,0.461431,2.16272,0.92278,0.1986,0.360062,0.306963,0.249995,-4.88105,-5.18636
"DENV2",1.51155,3.91966,0.0883335,0.468731,2.34354,0.937461,0.230719,0.46152,0.633674,0.13743,-4.14772,-5.03801
"DENV2",1.52777,3.20444,0.0913955,0.728849,4.765,1.906,0.230716,0.461432,0.149966,0.0776609,-5.23853,-4.85812
"DENV2",1.54333,3.53717,0.125187,0.593779,4.17694,1.67036,0.301908,0.461438,0.152714,0.0987756,-5.33073,-4.48272
"DENV2",1.41117,3.52812,0.0785039,0.632075,4.27346,1.70614,0.266359,0.461439,0.120117,0.0700668,-4.45696,-4.60342
"DENV2",1.52685,3.76012,0.0985121,0.461432,3.1199,1.24772,0.230716,0.461441,0.180921,0.152665,-5.39774,-3.67448
"DENV2",1.66232,3.58641,0.102636,0.59372,4.50147,1.79792,0.230717,0.461436,0.168679,0.0996189,-4.84855,-4.08497
"DENV2",1.58253,3.75673,0.106535,0.461432,3.71374,1.4855,0.230716,0.461432,0.155347,0.116875,-5.2318,-4.31419
"DENV2",1.58203,3.57309,0.113255,0.533606,3.8488,1.53934,0.241321,0.461443,0.176373,0.133394,-5.4744,-4.56217
"DENV2",1.34575,3.42711,0.12169,0.630254,4.77623,1.63488,0.305917,0.610254,0.0955945,0.0500131,-4.60463,-5.31562
"DENV2",1.36135,3.2145,0.128713,0.630617,4.54014,1.81607,0.322545,0.461435,0.105747,0.0500005,-5.33362,-4.47188
"DENV2",1.17864,3.16885,0.172861,0.615373,3.04407,1.71541,0.400311,0.619173,0.123341,0.0685475,-5.53965,-5.48034
"DENV2",1.43034,2.80962,0.0837044,0.979235,3.49555,1.95847,0.230716,0.461432,0.171882,0.0766052,-4.48906,-5.66124
"DENV2",1.53421,3.22921,0.0972151,0.669898,3.59274,1.96082,0.230722,0.46144,0.13267,0.0633032,-4.01818,-4.66648
"DENV2",1.553,3.67767,0.107124,0.461434,4.12527,1.6501,0.23851,0.461442,0.110248,0.069427,-5.41383,-4.63362
"DENV2",1.73175,3.9015,0.0654933,0.613708,3.35602,1.34211,0.237186,0.478175,0.894539,0.208803,-4.40532,-4.5307
"DENV2",1.36111,3.52977,0.0930788,0.675825,4.73539,1.89416,0.337917,0.675795,0.132607,0.0979233,-5.52664,-4.89152
"DENV2",1.36381,3.659,0.0818192,0.745314,3.72662,1.49064,0.337897,0.675823,0.582682,0.20602,-4.03815,-5.15641
"DENV2",1.24267,3.45742,0.0764555,0.913299,3.37896,1.83617,0.402312,0.675802,0.271784,0.148597,-5.31891,-5.44266
"DENV2",1.38872,3.24176,0.0898562,0.942676,3.37896,1.88535,0.337896,0.675793,0.298674,0.153466,-4.98055,-5.13456
"DENV2",1.38278,3.33568,0.146641,0.745979,4.49844,1.80588,0.373509,0.819876,0.777909,0.145831,-4.28644,-5.47479
"DENV2",1.3494,3.46203,0.0947183,0.792335,3.37896,1.38115,0.349442,0.677022,0.184572,0.138828,-4.54425,-5.25241
"DENV2",1.51224,3.4208,0.153367,0.675793,4.00462,1.59854,0.338012,0.675793,0.0768324,0.0658163,-5.13707,-4.95857
"DENV2",1.27953,3.52739,0.0846663,0.675793,3.94981,1.57993,0.337896,0.675793,0.258788,0.195087,-6.2935,-5.41134
"DENV2",1.41522,3.68935,0.111319,0.675794,4.01477,1.60591,0.359278,0.7013,0.211866,0.162349,-4.77823,-4.46012
"DENV2",1.27494,3.44373,0.111144,0.695952,4.30082,1.86109,0.396252,0.701998,0.140755,0.103169,-5.40734,-4.76632
